name,url,img,price,quantity,unitPrice,servingSize,kilojoules,protein,fat,fatSaturated,carb,sugar,sodium
Strawberry Kids Milk 200mL,https://www.coles.com.au/product/australias-own-strawberry-kids-milk-200ml-6-pack-4311385,https://productimages.coles.com.au/productimages/4/4311385.jpg,4.9,1.201,4.08,0.25,244,3.2,0.9,0.7,9.2,8.9,41
So Good Chilled Original Almond Milk,https://www.coles.com.au/product/sanitarium-so-good-chilled-original-almond-milk-1l-1908519,https://productimages.coles.com.au/productimages/1/1908519.jpg,4.2,1,4.2,0.25,123,0.6,1.4,0.1,3.6,3.4,32
So Good Unsweetened Almond Milk,https://www.coles.com.au/product/sanitarium-so-good-unsweetened-almond-milk-1l-2917990,https://productimages.coles.com.au/productimages/2/2917990.jpg,4.2,1,4.2,0.25,69,0.6,1.4,0.1,0.3,0.1,36
Gold Full Cream Milk ,https://www.coles.com.au/product/farmhouse-gold-full-cream-milk-750ml-3187600,https://productimages.coles.com.au/productimages/3/3187600.jpg,3.2,0.75,4.27,0.25,317,3.4,4.7,3.1,4.8,4.8,123
Greek Style Natural Yoghurt,https://www.coles.com.au/product/coles-greek-style-natural-yoghurt-1kg-2273478,https://productimages.coles.com.au/productimages/2/2273478.jpg,4.4,1,4.4,0.125,569,5.3,,7.1,5.7,5.7,56
Light Greek Style Yoghurt,https://www.coles.com.au/product/coles-light-greek-style-yoghurt-1kg-2273489,https://productimages.coles.com.au/productimages/2/2273489.jpg,4.4,1,4.4,0.1,330,6.4,,,8.9,6.1,71
Natural Pot Set Yoghurt,https://www.coles.com.au/product/coles-natural-pot-set-yoghurt-1kg-2273467,https://productimages.coles.com.au/productimages/2/2273467.jpg,4.5,1,4.5,0.1,317.6,,,2.3,,5.6,
Extra Creamy Almond Milk,https://www.coles.com.au/product/so-good-extra-creamy-almond-milk-1l-4476749,https://productimages.coles.com.au/productimages/4/4476749.jpg,4.5,1,4.5,0.25,167,0.8,2.8,0.3,2.8,1.6,39
Chocolate Dairy Dessert 12 Pack,https://www.coles.com.au/product/coles-chocolate-dairy-dessert-12-pack-1.2kg-9238792,https://productimages.coles.com.au/productimages/9/9238792.jpg,5.4,1.2,4.5,0.1,474,3.7,3.8,2.5,15.6,13.5,65
Chupa Chups Strawberries & Cream,https://www.coles.com.au/product/breaka-chupa-chups-strawberries-and-cream-600ml-6257611,https://productimages.coles.com.au/productimages/6/6257611.jpg,2.8,0.6,4.67,0.3,285,3.4,1.8,1.2,9.5,9.5,61
Chupa Chupa Choco Vanilla Flavoured Milk,https://www.coles.com.au/product/breaka-chupa-chupa-choco-vanilla-flavoured-milk-600ml-6258160,https://productimages.coles.com.au/productimages/6/6258160.jpg,2.8,0.6,4.67,0.3,303,3.3,1.8,1.2,10.5,10.4,60
Chocolate Flavoured Milk,https://www.coles.com.au/product/oak-chocolate-flavoured-milk-750ml-1017767,https://productimages.coles.com.au/productimages/1/1017767.jpg,3.5,0.75,4.67,0.25,376,3.5,3.4,2.2,11,10.6,50
Strawberry Flavoured Milk,https://www.coles.com.au/product/oak-strawberry-flavoured-milk-750ml-3655902,https://productimages.coles.com.au/productimages/3/3655902.jpg,3.5,0.75,4.67,0.25,387,3.2,3.5,2.3,11.9,11.9,34
Chocolate Flavoured Multipack Long Life Milk 375mL,https://www.coles.com.au/product/nippy's-chocolate-flavoured-multipack-long-life-milk-375ml-4-pack-2412202,https://productimages.coles.com.au/productimages/2/2412202.jpg,7,1.499,4.67,0.375,302,3.5,2.2,1.5,9.5,8.7,45
Coffee Flavoured Multipack Long Life Milk 375mL,https://www.coles.com.au/product/nippy's-coffee-flavoured-multipack-long-life-milk-375ml-4-pack-2412213,https://productimages.coles.com.au/productimages/2/2412213.jpg,7,1.499,4.67,0.375,266,3.1,1.8,1.3,8.4,8,38
Goats Long Life Milk,https://www.coles.com.au/product/living-planet-goats-long-life-milk-1l-9972158,https://productimages.coles.com.au/productimages/9/9972158.jpg,4.7,1,4.7
Kids Yoghurt 12 pack ,https://www.coles.com.au/product/coles-kids-yoghurt-12-pack-1140g-7132451,https://productimages.coles.com.au/productimages/7/7132451.jpg,5.4,1.149,4.7,95,347.38,3.8,3,2.1,10.1,,40
Multipack Yoghurt,https://www.coles.com.au/product/coles-multipack-yoghurt-900g-3890902,https://productimages.coles.com.au/productimages/3/3890902.jpg,4.3,0.9,4.8
Barista Oat Milk,https://www.coles.com.au/product/minor-figures-barista-oat-milk-1l-4309124,https://productimages.coles.com.au/productimages/4/4309124.jpg,4.8,1,4.8,0.2,206,0.2,2.1,0.2,7.1,3.4,45
Creamy Barista Almond Milk,https://www.coles.com.au/product/goodrich-creamy-barista-almond-milk-1l-5634390,https://productimages.coles.com.au/productimages/5/5634390.jpg,4.8,1,4.8,0.25,259,2,5,0.4,2,1.6,103
Iced Coffee,https://www.coles.com.au/product/farmers-union-iced-coffee-600ml-3026270,https://productimages.coles.com.au/productimages/3/3026270.jpg,2.9,0.6,4.83,0.6,276,3.2,1.7,1.1,9.3,9.1,45
Original Chocolate Flavoured Milk,https://www.coles.com.au/product/big-m-original-chocolate-flavoured-milk-600ml-3034246,https://productimages.coles.com.au/productimages/3/3034246.jpg,2.9,0.6,4.83,0.6,284,3.2,1.8,1.2,9.6,9.5,44
Strawberry Flavoured Milk,https://www.coles.com.au/product/big-m-strawberry-flavoured-milk-600ml-3034257,https://productimages.coles.com.au/productimages/3/3034257.jpg,2.9,0.6,4.83,0.6,293,3.2,2.5,1.6,8.6,8.6,43
Iced Coffee Flavoured Milk,https://www.coles.com.au/product/big-m-iced-coffee-flavoured-milk-600ml-3034268,https://productimages.coles.com.au/productimages/3/3034268.jpg,2.9,0.6,4.83
Banana Flavoured Milk,https://www.coles.com.au/product/big-m-banana-flavoured-milk-600ml-3034279,https://productimages.coles.com.au/productimages/3/3034279.jpg,2.9,0.6,4.83
Moo Chocolate Flavoured Multipack Milk 200mL,https://www.coles.com.au/product/devondale-moo-chocolate-flavoured-multipack-milk-200ml-6-pack-1262240,https://productimages.coles.com.au/productimages/1/1262240.jpg,5.9,1.199,4.92,0.2,333,3,3.4,2.3,9.2,9.1,50
Moo Strawberry Flavoured Milk 200mL,https://www.coles.com.au/product/devondale-moo-strawberry-flavoured-milk-200ml-6-pack-1948466,https://productimages.coles.com.au/productimages/1/1948466.jpg,5.9,1.199,4.92,0.2,340,3.2,3.4,2.3,9.4,9.3,37
Cocktail Franks,https://www.coles.com.au/product/thomson's-deli-cocktail-franks-500g-4379731,https://productimages.coles.com.au/productimages/4/4379731.jpg,2.5,0.5,5
Deli Thin Franks,https://www.coles.com.au/product/thomson's-deli-thin-franks-500g-4379855,https://productimages.coles.com.au/productimages/4/4379855.jpg,2.5,0.5,5
Hokkien Noodles,https://www.coles.com.au/product/coles-hokkien-noodles-600g-5578256,https://productimages.coles.com.au/productimages/5/5578256.jpg,3,0.6,5,0.15,779,4.8,2.2,1,34.7,1.1,87
Guava Juice,https://www.coles.com.au/product/tipco-guava-juice-1l-3631948,https://productimages.coles.com.au/productimages/3/3631948.jpg,5,1,5
Oat Milk Plain,https://www.coles.com.au/product/chobani-oat-milk-plain-1l-5425470,https://productimages.coles.com.au/productimages/5/5425470.jpg,5,1,5,0.25,197,0.7,2.7,0.1,4.7,3.6,44
Oat Milk Barista Edition,https://www.coles.com.au/product/chobani-oat-milk-barista-edition-1l-5443825,https://productimages.coles.com.au/productimages/5/5443825.jpg,5,1,5,0.25,278,0.9,4,0.2,6.3,4.4,43
Oat Milk Chocolate,https://www.coles.com.au/product/chobani-oat-milk-chocolate-1l-5638610,https://productimages.coles.com.au/productimages/5/5638610.jpg,5,1,5,0.25,277,1,2.8,0.2,8.8,7.1,43
Milky Max Chocolate Dairy Snack 12 pack,https://www.coles.com.au/product/pauls-milky-max-chocolate-dairy-snack-12-pack-1.2kg-2368938,https://productimages.coles.com.au/productimages/2/2368938.jpg,6,1.2,5,0.1,638,4,6.1,3.9,20.2,17.7,72
Full Cream Long Life Milk 6 pack,https://www.coles.com.au/product/devondale-full-cream-long-life-milk-6-pack-1.2l-5984520,https://productimages.coles.com.au/productimages/5/5984520.jpg,6,1.2,5,0.2,264,3.3,3.4,2.3,4.8,4.8,45
Skim Long Life Milk 6 pack,https://www.coles.com.au/product/devondale-skim-long-life-milk-6-pack-1.2l-5994046,https://productimages.coles.com.au/productimages/5/5994046.jpg,6,1.2,5,0.2,143,3.3,0.1,0.1,4.9,4.9,45
Buttermilk,https://www.coles.com.au/product/dairy-farmers-buttermilk-600ml-252739,https://productimages.coles.com.au/productimages/2/252739.jpg,3.05,0.6,5.08,0.25,215,3.6,1.8,1.2,5.1,5.1,46
Garlic Bread Twin Pack,https://www.coles.com.au/product/coles-garlic-bread-twin-pack-450g-7319725,https://productimages.coles.com.au/productimages/7/7319725.jpg,2.3,0.45,5.1,2,,,,5.4,,3.1,
Hokkien Noodles,https://www.coles.com.au/product/fantastic-hokkien-noodles-450g-8679624,https://productimages.coles.com.au/productimages/8/8679624.jpg,2.3,0.45,5.1
Thick Vanilla Custard Carton,https://www.coles.com.au/product/dairy-farmers-thick-vanilla-custard-carton-1kg-7653374,https://productimages.coles.com.au/productimages/7/7653374.jpg,5.2,1,5.2,0.1,428,3.6,3.2,2.1,14.6,12.6,60
Extra Shot Real Coffee,https://www.coles.com.au/product/ice-break-extra-shot-real-coffee-750ml-8224533,https://productimages.coles.com.au/productimages/8/8224533.jpg,3.9,0.75,5.2,0.5,293,3.3,1.6,1,10.5,9.9,36
Real Coffee Regular Strength Flavoured Milk,https://www.coles.com.au/product/ice-break-real-coffee-regular-strength-flavoured-milk-750ml-9695364,https://productimages.coles.com.au/productimages/9/9695364.jpg,3.9,0.75,5.2,0.5,289,3.3,1.6,1,10.3,9.8,37
Probiotic Filmjolk Natural Yoghurt,https://www.coles.com.au/product/rokeby-farms-probiotic-filmjolk-natural-yoghurt-750g-3186561,https://productimages.coles.com.au/productimages/3/3186561.jpg,4,0.75,5.3,0.25,267,3.5,3.9,2.6,3.9,3,39
Probiotic Filmjolk Blueberry Yoghurt,https://www.coles.com.au/product/rokeby-farms-probiotic-filmjolk-blueberry-yoghurt-750g-3186608,https://productimages.coles.com.au/productimages/3/3186608.jpg,4,0.75,5.3,0.25,289,3.3,3.7,2.5,5.7,3.5,33
Vanilla Custard,https://www.coles.com.au/product/pauls-vanilla-custard-1kg-279939,https://productimages.coles.com.au/productimages/2/279939.jpg,5.4,1,5.4,0.1,434,3.2,2.5,1.7,16.7,14.9,64
Blueberry Yoghurt,https://www.coles.com.au/product/vaalia-blueberry-yoghurt-900g-3725000,https://productimages.coles.com.au/productimages/3/3725000.jpg,4.9,0.9,5.4,0.15,377,4.5,2.1,1.3,12.4,9.4,56
Plain Yoghurt Low Fat,https://www.coles.com.au/product/vaalia-plain-yoghurt-low-fat-900g-7019460,https://productimages.coles.com.au/productimages/7/7019460.jpg,4.9,0.9,5.4,0.15,348,6,1.9,1.2,9.6,7.4,89
French Vanilla Low Fat Yoghurt,https://www.coles.com.au/product/vaalia-french-vanilla-low-fat-yoghurt-900g-7181195,https://productimages.coles.com.au/productimages/7/7181195.jpg,4.9,0.9,5.4,0.15,389,4.6,2.1,1.3,12.9,10,57
Hommus Dip,https://www.coles.com.au/product/coles-hommus-dip-1kg-3087253,https://productimages.coles.com.au/productimages/3/3087253.jpg,5.5,1,5.5,0.04,933.7,6.9,,,5.7,0.7,310
Organic Oat Milk,https://www.coles.com.au/product/oatly-organic-oat-milk-1l-3478807,https://productimages.coles.com.au/productimages/3/3478807.jpg,5.5,1,5.5,0.25,156,1,0.5,0.1,6.7,4.1,41
Goats Milk,https://www.coles.com.au/product/caldermeande-farms-goats-milk-1l-5620760,https://productimages.coles.com.au/productimages/5/5620760.jpg,5.6,1,5.6
Brown Sugar With Tapioca Pearls,https://www.coles.com.au/product/bubble-milk-tea-brown-sugar-with-tapioca-pearls-350ml-5082567,https://productimages.coles.com.au/productimages/5/5082567.jpg,2,0.35,5.71,0.35,195,0.8,1,0.6,8.5,8.1,38
Original With Tapioca Pearls,https://www.coles.com.au/product/bubble-milk-tea-original-with-tapioca-pearls-350ml-5082578,https://productimages.coles.com.au/productimages/5/5082578.jpg,2,0.35,5.71,0.35,169,0.6,0.7,0.4,7.8,7.8,36
Singapore Noodles,https://www.coles.com.au/product/fantastic-singapore-noodles-350g-8679588,https://productimages.coles.com.au/productimages/8/8679588.jpg,2,0.35,5.7
Iced Coffee Espresso Flavoured Milk,https://www.coles.com.au/product/dare-iced-coffee-espresso-flavoured-milk-500ml-3033935,https://productimages.coles.com.au/productimages/3/3033935.jpg,2.9,0.5,5.8,0.5,341,3.4,3.5,2.2,9,8.7,43
Double Espresso Iced Coffee Flavoured Milk,https://www.coles.com.au/product/dare-double-espresso-iced-coffee-flavoured-milk-500ml-3033946,https://productimages.coles.com.au/productimages/3/3033946.jpg,2.9,0.5,5.8,0.5,352,3.4,3.5,2.2,9.7,9,41
Mocha Iced Coffee,https://www.coles.com.au/product/dare-mocha-iced-coffee-500ml-3033957,https://productimages.coles.com.au/productimages/3/3033957.jpg,2.9,0.5,5.8,0.5,368,3.3,3.5,2.2,10.7,10.2,44
Triple Espresso Robusta & Arabica Iced Coffee,https://www.coles.com.au/product/dare-triple-espresso-robusta-and-arabica-iced-coffee-500ml-3392370,https://productimages.coles.com.au/productimages/3/3392370.jpg,2.9,0.5,5.8,0.5,347,3.4,3.5,2.2,9.4,9,43
Double Espresso Flavoured Milk,https://www.coles.com.au/product/dare-double-espresso-flavoured-milk-500ml-3568590,https://productimages.coles.com.au/productimages/3/3568590.jpg,2.9,0.5,5.8,0.5,271,3.4,3.5,2.4,4.9,4.9,41
Chocolate Flavoured Milk,https://www.coles.com.au/product/dairy-farmers-chocolate-flavoured-milk-500ml-3762720,https://productimages.coles.com.au/productimages/3/3762720.jpg,2.9,0.5,5.8,0.5,230,3.2,2.5,1.6,4.9,4.4,44
Strawberry Flavoured Milk,https://www.coles.com.au/product/dairy-farmers-strawberry-flavoured-milk-500ml-3762731,https://productimages.coles.com.au/productimages/3/3762731.jpg,2.9,0.5,5.8,0.5,222,3.2,2.5,1.6,4.4,4.3,41
Banana Split Flavoured Milk,https://www.coles.com.au/product/big-m-banana-split-flavoured-milk-500ml-4477694,https://productimages.coles.com.au/productimages/4/4477694.jpg,2.9,0.5,5.8,0.5,336,3.3,3.5,2.2,8.9,8.9,43
Lactose Free Chocolate Milk,https://www.coles.com.au/product/big-m-lactose-free-chocolate-milk-500ml-5725667,https://productimages.coles.com.au/productimages/5/5725667.jpg,2.9,0.5,5.8,0.5,289,3.2,2.5,1.6,8.4,7.9,42
Lactose Free Double Espresso Milk,https://www.coles.com.au/product/dare-lactose-free-double-espresso-milk-500ml-6264843,https://productimages.coles.com.au/productimages/6/6264843.jpg,2.9,0.5,5.8,0.5,335,3.4,3.5,2.2,8.7,7.9,41
Pasteurised Goats Milk,https://www.coles.com.au/product/caprilac-pasteurised-goats-milk-1l-3987232,https://productimages.coles.com.au/productimages/3/3987232.jpg,5.95,1,5.95
Organic Almond & Coconut Milk,https://www.coles.com.au/product/nutty-bruce-organic-almond-and-coconut-milk-1l-3187484,https://productimages.coles.com.au/productimages/3/3187484.jpg,6,1,6,0.25,176,1,1.7,1,6.1,2.7,37
Organic Unsweetened Almond Milk,https://www.coles.com.au/product/nutty-bruce-organic-unsweetened-almond-milk-1l-3268440,https://productimages.coles.com.au/productimages/3/3268440.jpg,6,1,6,0.25,129,1,1.7,1,3.2,1.6,44
Sweet & Creamy Greek Yoghurt,https://www.coles.com.au/product/jalna-sweet-and-creamy-greek-yoghurt-2kg-2376288,https://productimages.coles.com.au/productimages/2/2376288.jpg,12.4,2,6.2,0.1,544,4.2,9.1,6.1,8.6,8.3,54
Pot Set Greek Style Natural Yoghurt,https://www.coles.com.au/product/jalna-pot-set-greek-style-natural-yoghurt-2kg-5763167,https://productimages.coles.com.au/productimages/5/5763167.jpg,12.4,2,6.2,0.1,540,3.8,10,7.1,6.1,4.8,78
Strawberry Flavoured Milk,https://www.coles.com.au/product/big-m-strawberry-flavoured-milk-300ml-3034428,https://productimages.coles.com.au/productimages/3/3034428.jpg,1.9,0.3,6.33,0.3,293,3.2,2.5,1.6,8.6,8.6,43
Chocolate Flavoured Milk,https://www.coles.com.au/product/oak-chocolate-flavoured-milk-600ml-13079,https://productimages.coles.com.au/productimages/1/13079.jpg,3.8,0.6,6.33,0.3,376,3.5,3.4,2.2,11,10.6,50
Paddle Pop Flavoured Milk,https://www.coles.com.au/product/oak-paddle-pop-flavoured-milk-600ml-5073329,https://productimages.coles.com.au/productimages/5/5073329.jpg,3.8,0.6,6.33,0.3,361,3.3,3.4,2.2,10.6,10.5,61
Iced Coffee Flavoured Milk,https://www.coles.com.au/product/oak-iced-coffee-flavoured-milk-600ml-5467200,https://productimages.coles.com.au/productimages/5/5467200.jpg,3.8,0.6,6.33,0.3,347,3.2,3.4,2.4,9.3,9,38
Lactose Free Chocolate Milk,https://www.coles.com.au/product/oak-lactose-free-chocolate-milk-600ml-6259377,https://productimages.coles.com.au/productimages/6/6259377.jpg,3.8,0.6,6.33,0.3,380,3.3,3.6,2.4,10.9,10.2,45
Vanilla Malt Flavoured Milk,https://www.coles.com.au/product/oak-vanilla-malt-flavoured-milk-600ml-9274050,https://productimages.coles.com.au/productimages/9/9274050.jpg,3.8,0.6,6.33,0.3,385,3.6,3.6,2.4,11.2,10.5,40
Zymil Vanilla Custard,https://www.coles.com.au/product/pauls-zymil-vanilla-custard-1kg-3025030,https://productimages.coles.com.au/productimages/3/3025030.jpg,6.4,1,6.4,0.1,434,3.2,2.5,1.6,16.8,14.5,64
Kitchen Garlic Baguette Twin Pack,https://www.coles.com.au/product/coles-kitchen-garlic-baguette-twin-pack-450g-6113633,https://productimages.coles.com.au/productimages/6/6113633.jpg,2.9,0.45,6.4,2,1228.1,7.7,,,40,2.9,520
Greek Style Natural Yoghurt,https://www.coles.com.au/product/farmers-union-greek-style-natural-yoghurt-1kg-5266865,https://productimages.coles.com.au/productimages/5/5266865.jpg,6.5,1,6.5,0.125,513,4.5,9.4,6.1,5.2,5.2,57
Light Greek Style Natural Yoghurt,https://www.coles.com.au/product/farmers-union-light-greek-style-natural-yoghurt-1kg-6567776,https://productimages.coles.com.au/productimages/6/6567776.jpg,6.5,1,6.5,0.125,345,5.8,3.9,2.6,6,6,66
Yoghurt Natural,https://www.coles.com.au/product/jalna-yoghurt-natural-2kg-4339770,https://productimages.coles.com.au/productimages/4/4339770.jpg,13,2,6.5,0.1,363,5,5.3,3.9,4.8,4.7,49
Espresso Iced Coffee,https://www.coles.com.au/product/dare-espresso-iced-coffee-750ml-3034010,https://productimages.coles.com.au/productimages/3/3034010.jpg,4.9,0.75,6.53,0.25,341,3.4,3.5,2.2,9,8.7,43
Double Espresso Iced Coffee,https://www.coles.com.au/product/dare-double-espresso-iced-coffee-750ml-3034020,https://productimages.coles.com.au/productimages/3/3034020.jpg,4.9,0.75,6.53,0.25,341,3.4,3.5,2.2,9,8.7,43
Mocha Flavoured Milk,https://www.coles.com.au/product/dare-mocha-flavoured-milk-750ml-3034031,https://productimages.coles.com.au/productimages/3/3034031.jpg,4.9,0.75,6.53,0.25,368,3.3,3.5,2.2,10.7,10.2,44
Double Espresso Robusta & Arabica Iced Coffee,https://www.coles.com.au/product/dare-double-espresso-robusta-and-arabica-iced-coffee-750ml-3643630,https://productimages.coles.com.au/productimages/3/3643630.jpg,4.9,0.75,6.53,0.25,271,3.4,3.5,2.4,4.9,4.9,41
Caramel Latte Flavoured Milk,https://www.coles.com.au/product/dare-caramel-latte-flavoured-milk-750ml-5601653,https://productimages.coles.com.au/productimages/5/5601653.jpg,4.9,0.75,6.53,0.25,342,3.4,3.5,2.2,9.1,8.7,43
Butterscotch Flavoured Milk,https://www.coles.com.au/product/dare-butterscotch-flavoured-milk-750ml-6583692,https://productimages.coles.com.au/productimages/6/6583692.jpg,4.9,0.75,6.53,0.25,338,3.4,3.4,2.4,8.9,8.5,43
Cage Free Eggs 12 Pack,https://www.coles.com.au/product/coles-cage-free-eggs-12-pack-700g-5178633,https://productimages.coles.com.au/productimages/5/5178633.jpg,4.6,0.7,6.6,2,596.6,12.2,9.9,3.3,1.3,0.29,136
Nature's Kitchen Firm Tofu,https://www.coles.com.au/product/coles-nature's-kitchen-firm-tofu-450g-3513180,https://productimages.coles.com.au/productimages/3/3513180.jpg,3,0.45,6.7,100,585.5,15.9,7,1,1.8,0.1,2.1
Thick & Creamy Mango Passionfruit Yoghurt,https://www.coles.com.au/product/dairy-farmers-thick-and-creamy-mango-passionfruit-yoghurt-600g-1198435,https://productimages.coles.com.au/productimages/1/1198435.jpg,4,0.6,6.7,0.15,504,3.6,6.3,4.1,12.1,12,41
Thick & Creamy Strawberry Yoghurt,https://www.coles.com.au/product/dairy-farmers-thick-and-creamy-strawberry-yoghurt-600g-1198479,https://productimages.coles.com.au/productimages/1/1198479.jpg,4,0.6,6.7,0.15,497,3.8,6.3,4.1,11.6,11.4,39
Thick & Creamy Yoghurt Vanilla,https://www.coles.com.au/product/dairy-farmers-thick-and-creamy-yoghurt-vanilla-600g-1198480,https://productimages.coles.com.au/productimages/1/1198480.jpg,4,0.6,6.7,0.15,525,3.7,6.3,4.1,13.4,12.9,39
Thick & Creamy Caramelised Fig Yoghurt,https://www.coles.com.au/product/dairy-farmers-thick-and-creamy-caramelised-fig-yoghurt-600g-1870540,https://productimages.coles.com.au/productimages/1/1870540.jpg,4,0.6,6.7,0.15,554,3.7,6.3,4.1,15.1,14.5,38
Thick & Creamy Yoghurt Lemon,https://www.coles.com.au/product/dairy-farmers-thick-and-creamy-yoghurt-lemon-600g-3830864,https://productimages.coles.com.au/productimages/3/3830864.jpg,4,0.6,6.7,0.15,554,3.7,6.3,4.1,15.1,14.7,38
Choc Rock 12 pack,https://www.coles.com.au/product/yogo-choc-rock-12-pack-100g-5740445,https://productimages.coles.com.au/productimages/5/5740445.jpg,8,0.1,6.7,0.1,446,3.2,2.9,1.9,16.5,13,75
Multi Flavoured Classic Yoghurt 12 x100g,https://www.coles.com.au/product/yoplait-multi-flavoured-classic-yoghurt-12-x100g-12-pack-8877173,https://productimages.coles.com.au/productimages/8/8877173.jpg,8,1.194,6.7
Berry Punnet Yoghurt 100g,https://www.coles.com.au/product/yoplait-berry-punnet-yoghurt-100g-12-pack-8877195,https://productimages.coles.com.au/productimages/8/8877195.jpg,8,1.194,6.7
Beef Lasagne,https://www.coles.com.au/product/coles-beef-lasagne-1.8kg-3165991,https://productimages.coles.com.au/productimages/3/3165991.jpg,12,1.791,6.7,0.3,537.4,6.7,,,15.2,2.3,230
Bolognese Bake,https://www.coles.com.au/product/coles-bolognese-bake-1.8kg-3166043,https://productimages.coles.com.au/productimages/3/3166043.jpg,12,1.791,6.7,0.3,526.7,4.7,,,13.8,2.2,210
Zero Classic Yoghurt 6x160g,https://www.coles.com.au/product/yoplait-zero-classic-yoghurt-6x160g-960g-3619476,https://productimages.coles.com.au/productimages/3/3619476.jpg,6.5,0.96,6.8
Zero Berry Harvest Yoghurt 6x160g,https://www.coles.com.au/product/yoplait-zero-berry-harvest-yoghurt-6x160g-960g-3619487,https://productimages.coles.com.au/productimages/3/3619487.jpg,6.5,0.96,6.8
Classic Yoghurt 6x160g,https://www.coles.com.au/product/yoplait-classic-yoghurt-6x160g-960g-3619501,https://productimages.coles.com.au/productimages/3/3619501.jpg,6.5,0.96,6.8
Vanilla Yoghurt 6x160g,https://www.coles.com.au/product/yoplait-vanilla-yoghurt-6x160g-960g-3619534,https://productimages.coles.com.au/productimages/3/3619534.jpg,6.5,0.96,6.8,0.16,366,4.4,1.9,1.2,13,12.6,48
Berry Punnet Yoghurt 6x160g,https://www.coles.com.au/product/yoplait-berry-punnet-yoghurt-6x160g-960g-3619567,https://productimages.coles.com.au/productimages/3/3619567.jpg,6.5,0.96,6.8
Greek Style Vanilla Yoghurt,https://www.coles.com.au/product/farmers-union-greek-style-vanilla-yoghurt-950g-2744676,https://productimages.coles.com.au/productimages/2/2744676.jpg,6.5,0.95,6.8,0.125,565,4,8.4,5.4,11,10.5,52
Pizza Base 12 pack,https://www.coles.com.au/product/nevana-pizza-base-12-pack-700g-5618146,https://productimages.coles.com.au/productimages/5/5618146.jpg,4.8,0.7,6.9,0.06,1150,12.1,2.2,0.3,50,6.6,3.9
Greek Yogurt Natural Light,https://www.coles.com.au/product/chobani-greek-yogurt-natural-light-907g-1435100,https://productimages.coles.com.au/productimages/1/1435100.jpg,6.3,0.907,6.9,0.16,234,9.3,0.2,0.1,4,3.3,32
Greek Yogurt Natural Whole Milk,https://www.coles.com.au/product/chobani-greek-yogurt-natural-whole-milk-907g-2745340,https://productimages.coles.com.au/productimages/2/2745340.jpg,6.3,0.907,6.9,0.181,362,8.7,4,2.6,3.9,2.7,33
Greek Yogurt Vanilla,https://www.coles.com.au/product/chobani-greek-yogurt-vanilla-907g-3246583,https://productimages.coles.com.au/productimages/3/3246583.jpg,6.3,0.907,6.9,0.16,326,8.3,0.2,0.1,10.5,9.6,31
Lactose Free Whole Milk Natural Yoghurt,https://www.coles.com.au/product/jalna-lactose-free-whole-milk-natural-yoghurt-1kg-3242968,https://productimages.coles.com.au/productimages/3/3242968.jpg,7,1,7,0.1,359,4.8,4.4,3,5.8,5.8,43
Lactose Free Yoghurt Greek Natural,https://www.coles.com.au/product/jalna-lactose-free-yoghurt-greek-natural-1kg-3816874,https://productimages.coles.com.au/productimages/3/3816874.jpg,7,1,7,0.1,513,3.7,10.4,7.6,3.9,3,36
Lactose Free Sweet And Creamy,https://www.coles.com.au/product/jalna-lactose-free-sweet-and-creamy-1kg-4935584,https://productimages.coles.com.au/productimages/4/4935584.jpg,7,1,7,0.1,589,3.4,9.4,6.6,10.8,9.7,34
Pot Set Organic Bio Dynamic Whole Milk Yoghurt,https://www.coles.com.au/product/jalna-pot-set-organic-bio-dynamic-whole-milk-yoghurt-1kg-9056707,https://productimages.coles.com.au/productimages/9/9056707.jpg,7,1,7,0.1,363,5,5.3,3.9,4.8,4.7,49
Smoothie Dutch Chocolate,https://www.coles.com.au/product/rokeby-farms-smoothie-dutch-chocolate-425ml-1944192,https://productimages.coles.com.au/productimages/1/1944192.jpg,3,0.425,7.06,0.425,282,7.1,1.5,1.1,6.4,5.9,25
Nas Banana Honey Cinnamon Smoothie,https://www.coles.com.au/product/rokeby-farms-nas-banana-honey-cinnamon-smoothie-425ml-3905307,https://productimages.coles.com.au/productimages/3/3905307.jpg,3,0.425,7.06,0.425,249,7.1,1.5,1.1,4.4,3.9,26
Chocolate Honeycomb Protein Smoothie,https://www.coles.com.au/product/rokeby-farms-chocolate-honeycomb-protein-smoothie-425ml-3907335,https://productimages.coles.com.au/productimages/3/3907335.jpg,3,0.425,7.06
Protein Smoothie Vanilla Wafer,https://www.coles.com.au/product/rokeby-farms-protein-smoothie-vanilla-wafer-425ml-6248519,https://productimages.coles.com.au/productimages/6/6248519.jpg,3,0.425,7.06,0.425,238,7.1,1.5,1.1,4.3,3.9,26
Pot Set Greek Style Sweet & Creamy Strawberry Yoghurt,https://www.coles.com.au/product/jalna-pot-set-greek-style-sweet-and-creamy-strawberry-yoghurt-1kg-2744701,https://productimages.coles.com.au/productimages/2/2744701.jpg,8.3,1,8.3,0.1,544,4,8.9,6,8.6,8.3,50
Pot Set Fat Free Natural Yoghurt,https://www.coles.com.au/product/jalna-pot-set-fat-free-natural-yoghurt-1kg-455827,https://productimages.coles.com.au/productimages/4/455827.jpg,8.3,1,8.3,0.1,220,5.3,0.1,0.1,7.4,5.5,90
